rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-4074-org,   rec-4793-org, jap, f, 32, , ms, jessica, miyamoto, nsw, toowoomba, 2750, 10, bisdee street, highpoint, 612 64397379, 1439099, 8, NoRole
rec-5825-org,   rec-7913-org, ind, m, , 19860104, , cooper, ratnasabapathi, nsw, rous, 2112, 30, bonney street, wattle place, 612 39294121, 6240691, 1, NoRole
rec-12-org,   rec-995-org, afr, f, , 19541006, ms, liam, appiah, wa, walyurin, 4211, 17, coane street, , 08 28547191, 7472938, 7, NoRole
rec-8147-org,   rec-4026-org, pol, f, 25, 19910729, hon, joel, gaida, nsw, gunning, 6169, 23, longmore crescent, the links, 2 53184254, 6291365, 2, NoRole
rec-25-org,   rec-8121-org, ind, f, 35, 19810930, ms, chloe, kanetkar, vic, boronia, 3051, 82, harcus close, , , 6069817, 3, NoRole
rec-1857-org,   rec-7349-org, eng, f, 30, 19860111, , luke, mathaton, vic, kingsbury, 6516, 4, hawker street, , 618 69950034, 2806490, 6, NoRole
rec-6006-org,   rec-540-org, afg, f, , 19520218, , benjamin, noori, , hat head, 5096, 125, duncan street, warra creek, , 6826868, 7, NoRole
rec-8457-org,   rec-475-org, ger, f, 34, 19820503, , william, weisflog, qld, stanwell, 5118, 7, brittlebank circuit, st francis vlge, 613 11679049, 4364221, 8, NoRole
rec-2311-org,   rec-5379-org, usa, , 24, 19921224, mr, roberta, montoya, vic, lindenow, 2030, 1, , teralba caravn park, 08 79795546, 1383766, 0, NoRole
rec-3488-org,   rec-5852-org, ira, , 31, 19851227, , xavier, rezvani, vic, corindhap, 2264, 6, flierl place, kellhaven, 02 82433055, 5376220, 8, NoRole
rec-7406-org,   rec-8228-org, usa, f, , 19930228, ms, riley, davis, nsw, lethbridge park, 3151, 33, wargila place, , 612 97159264, 3297182, 3, NoRole
rec-530-dup-0, rec-372-org, eng, m, 27, 19891005, , kelsen, midgley, , berkeley vale, 4121, 15, argyle p lace, , 07 45662992, 8344545, 4, NoRole
rec-732-org,   rec-2829-org, chi, f, 12, 20040428, , gabrielle, yan, vic, wattle glen, 2729, 5, love street, morris towers, 8 40976118, 5637015, 2, NoRole
rec-1429-org,   rec-4659-org, unk, , 25, 19910624, , blake, abbitt, qld, maryborough, 2517, 54, gritten street, , 613 05687252, 1237558, 1, NoRole
rec-690-org,   rec-2861-org, usa, , 36, 19801114, mr, deakin, gonzales, wa, tarragindi, 5573, 471, la perouse street, , 8 05741213, 1869556, 5, NoRole
rec-1969-org,   rec-6208-org, tha, f, , 19661203, , xanthe, benjawan, nsw, guildford, 2710, 75, garling street, , 612 25867362, 5745262, 3, NoRole
rec-2854-org,   rec-3193-org, unk, f, 24, 19920204, mr, connor, scollard, qld, mount eliza, 4350, 267, namatjira drive, , , 4587439, 9, NoRole
rec-5482-org,   rec-2242-org, eng, f, 25, 19910302, ms, william, statham, qld, caboolture, 3015, , quandong street, , 03 11583724, 6873531, 3, NoRole
rec-3441-org,   rec-6974-org, chi, , 28, 19880718, , mitchell, poon, vic, foster, 2045, 36, cromwell circuit, glenora farm, 8 60088628, 4717554, 6, NoRole
rec-6799-org,   rec-6211-org, chi, f, , , , riley, sui, qld, oakey creek, , 223, , , 03 69367471, 5833154, 2, NoRole
rec-1174-org,   rec-6880-org, fre, , 29, 19871221, pfc, emiily, bunul, qld, maleny, 2251, 13, ngunawal drive, , 3 55953790, 2832329, 4, NoRole
rec-1723-org,   rec-4790-org, eng, , 39, 19771115, , lucy, akers, wa, , 3825, 1, corlette crescent, rosehill, 8 37918920, 6387725, 3, NoRole
rec-2774-org,   rec-8973-org, unk, f, 19, 19970519, , andrew, strahn, wa, jarrahwood, 2333, 1, fortescue place, , 08 19039505, 8089119, 2, NoRole
rec-4291-org,   rec-6696-org, usa, f, 31, 19851228, , caitlin, brown, vic, hmas cerberus, 4068, 25, , , , 5872496, 2, NoRole
rec-3121-org,   rec-1927-org, usa, f, 25, 19910927, mr, adam, glass, vic, duncraig, , 81, officer crescent, shopping centre, 08 76776028, 2520877, 5, NoRole
rec-1929-org,   rec-1242-org, ser, f, 33, 19831213, , casey, georgevic, wa, beenong, 0832, 54, allan street, clanoc cottage, 08 08554369, 7053483, 2, NoRole
rec-8249-org,   rec-1572-org, cze, f, 21, 19950416, , brianna, fristenska, nsw, robertson, 2261, , , , 02 39040399, 2931930, 2, NoRole
rec-4806-org,   rec-2123-org, eng, , 23, 19930528, , jesse, whittemore, act, hughes, 4074, 45, mccawley street, , 612 95330819, 7426484, 4, NoRole
rec-3875-org,   rec-3416-org, cze, m, 21, 19950427, , david, homza, , aitkenvale, 4413, 6, jenner court, calleen farm, 07 53228562, 3765377, 9, NoRole
rec-621-org,   rec-7841-org, unk, m, 29, 19870716, , brooke, scoby, , wynyard, 4151, 26, florence taylor street, , 03 96753693, 3017453, 2, NoRole
rec-4386-org,   rec-6488-org, usa, f, 29, 19870115, ms, lacey, palmer, qld, ocean view, 3094, 4, franc place, , 613 67646408, 5815712, 2, NoRole
rec-2027-org,   rec-4709-org, chi, , 38, 19781105, ms, gus, gwan, , yagoona, 2191, , greenvale street, boonawah, 08 82564250, 7875719, 4, NoRole
rec-3840-org,   rec-4182-org, , f, 39, 19770101, , benjamin, branston, , kemps creek, 5089, , johnstone circuit, genambig 16, 08 64253564, 3845646, 5, NoRole
rec-3001-org,   rec-3232-org, , , , 19821129, mr, olivia, clarke, vic, hampton east, , 78, morrissey street, , 8 85656125, 9917223, 6, NoRole
rec-5098-org,   rec-7238-org, eng, f, 30, 19860621, , roberta, mcentire, nsw, cessnock, 2535, 17, corringle close, wahronga-lea, 612 76094509, 2385067, 7, NoRole
rec-6956-dup-0, rec-5719-org, eng, , 30, 20070723, mr, jean-claude, dick, tss, mathinna, 2211, 42, harry hopnan circuit, , 02 17269112, 9445474, 5, NoRole
rec-3939-org,   rec-5484-org, , f, , 19800707, mr, sebastian, gilbertson, nt, goulbourn island, 3922, 7, macpherson street, , 03 19837089, 1533150, 3, NoRole
rec-5567-org,   rec-3265-org, eng, , 10, 20061103, mr, jordan, andrewson, , shelley, 2525, 22, key street, , 03 20779289, 9332245, 3, NoRole
rec-4319-org,   rec-2473-org, ind, f, 31, 19851001, ms, stephanie, , sa, elizabeth park, 2138, 90, woolner circuit, , , 1728372, 6, NoRole
rec-5833-org,   rec-8562-org, eng, f, 35, 19810207, , ash, danniell, nsw, , 5159, 76, lambrigg street, , 2 54616594, 5451245, 5, NoRole
rec-4870-org,   rec-1920-org, ind, f, 33, 19831228, , mikhaili, nita, vic, junction village, 2519, 411, alabaster street, , 08 66758047, 3295334, 4, NoRole
rec-3283-dup-0, rec-610-org, eng, m, 12, 20040907, , blayke, clarke, nws, frederiskton, 7315, 36, jemalong street, , 02 89566157, 1494232, 9, NoRole
rec-699-org,   rec-1382-org, usa, f, 34, 19820723, dr, mollie, harmon, wa, dowerin, 5037, 5, campbell street, , 8 89276299, 9523526, 4, NoRole
rec-292-org,   rec-8138-org, ind, f, 20, 19960124, , callum, dhawan, vic, ringwood north, 4880, 17, durville crescent, , 08 13502181, 3267833, 4, NoRole
rec-4832-org,   rec-7208-org, chi, f, 12, 20040307, mr, jessica, ueng, qld, wakerley, 6062, 5, solomon crescent, phoenix park stud, 613 40558684, 6807654, 4, NoRole
rec-6543-org,   rec-7166-org, chi, f, 27, 19890702, , madison, que, qld, causeway lake, 2033, 35, doyle terrace, , 03 41321162, 9338359, 0, NoRole
rec-8086-org,   rec-1341-org, unk, m, 23, 19930315, dr, thomas, scime, qld, mackay mc, 2217, , weingarth street, merino downs rmb 1194, 04 50664627, 4931374, 9, NoRole
rec-5239-org,   rec-1884-org, ina, f, 35, 19811124, dr, naomi, kurniawan, nsw, surry hills, 6008, 19, becke place, glenview, 2 28155451, 1335682, 1, NoRole
rec-6089-org,   rec-1353-org, eng, f, 12, 20040624, , amber, hayward, sa, ballendella, 4212, 14, kalgoorlie crescent, st francis village, 617 84771057, 3787947, 7, NoRole
rec-2487-org,   rec-5183-org, ger, f, 32, 19840312, , taliah, feynman, vic, croydon south, 6059, 146, longstay caravan park, cliffdon park, 08 91235646, 3330080, 1, NoRole
rec-4143-org,   rec-4021-org, ger, f, 27, 19890602, , indyana, haller, wa, bootenal, 4054, 15, boyland close, eelebah, 08 29129878, 2702702, 0, NoRole
rec-4054-org,   rec-1333-org, chi, f, , 19390606, ms, jared, guao, vic, valencia creek, 2447, 8, blackwood terrace, , 8 56483115, 1714598, 4, NoRole
rec-6532-org,   rec-8934-org, chi, f, 10, 20060810, , juliana, chiao, nsw, exeter, , 41, percy crescent, wattle place, 612 26877200, 2175907, 7, NoRole
rec-3124-org,   rec-7711-org, eng, f, , 19030101, , erin, abel, nsw, lake wyangan, 3109, 44, starke street, rowethorpe, 02 07125339, 4090480, 7, NoRole
rec-5668-org,   rec-3686-org, usa, f, 32, 19840308, , ajay, pennington, nsw, gateshead, 5022, 519, dyett circuit, lazy acres, 2 87566872, 9113808, 1, NoRole
rec-1511-org,   rec-3887-org, eng, f, , 19250408, , vanessa, quincy, qld, great keppel island, 3150, 6, , glamiston, 613 00274474, 8569438, 5, NoRole
rec-6211-org,   rec-3197-org, usa, , , 19000616, , nicola, walls, sa, tarlee, 4559, 30, daglish street, vics crossing, 04 03886525, 5867426, 7, NoRole
rec-1292-org,   rec-8460-org, usa, f, 28, 19881101, ms, shannon, gordon, vic, whitlands, 3350, 5, southern cross drive, , 8 01156040, 2542466, 7, NoRole
rec-202-org,   rec-4100-org, eng, , 8, 20080629, ms, angie, travers, wa, marangaroo, 2193, 48, kriewaldt circuit, , 08 56077915, 4474758, 2, NoRole
rec-6121-org,   rec-5672-org, chi, f, 29, , , riley, leong, vic, raymond island, 6008, 23, marr street, , 08 19069769, 2662424, 7, NoRole
rec-753-org,   rec-2010-org, chi, m, 40, 19760908, , nathan, chim, act, melba, 5068, 3, chave street, , 02 55431407, 9528983, 4, NoRole
rec-4099-org,   rec-7409-org, sri, , 33, , , leah, gunasekera, vic, caulfield east, 2206, 44, gurner place, gulgong vineyard, 02 40865751, 4973355, 0, NoRole
rec-7712-org,   rec-1611-org, unk, f, , 19830812, , antonio, abadi, vic, melton, 3230, 25, kirkton street, , 08 81364998, 6752079, 3, NoRole
rec-1893-org,   rec-5680-org, swe, , 40, 19760105, dr, max, hÖlderlin, qld, jondaryan, 4650, 8, ebden street, kooringle park, 03 79165498, 3104261, 9, NoRole
rec-3030-dup-0, rec-375-org, eng, , 21, 19950615, , belinda, carlisle, naw, cobargo, 4070, 19, kingston street, fairholme, 02 59155839, 1191738, 4, NoRole
rec-5610-org,   rec-6841-org, eng, m, , 19690813, , holly, ryeley, nsw, firefly, 5422, 128, paloona place, carinya vlge, 02 06435193, 3107311, 9, NoRole
rec-4188-org,   rec-153-org, ser, , 29, 19870326, hon, joel, rozic, qld, euthulla, 3996, 67, du faur street, mintarra, 04 09060596, 4801212, 1, NoRole
rec-5497-org,   rec-5493-org, usa, f, 25, 19910123, , arren, melendez, nsw, wallendbeen, 3032, 29, ballumbir street, , 02 62490548, 6215117, 3, NoRole
rec-7011-org,   rec-3276-org, unk, f, 13, 20030119, , benedict, strawbridge, vic, elaine, 6155, 9, springvale drive, moorabin farm, 618 44694064, 4045742, 8, NoRole
rec-4889-org,   rec-3-org, unk, m, 29, , , hayden, aarnoudse, nsw, come by chance, 2611, 31, leven street, , 02 10364183, 1246602, 6, NoRole
rec-6900-org,   rec-5658-org, jap, f, 25, 19910427, , patrick, ijichi, vic, bittern, 5023, 16, ngunawal drive, , 08 24363643, 6304047, 6, NoRole
rec-2052-org,   rec-974-org, ser, f, 31, 19850602, ms, morgan, mamula, tas, andover, 3350, 2, banambila street, , 7 73728213, 9559825, 0, NoRole
rec-4521-org,   rec-2175-org, chi, f, 32, 19840119, , benjamin, hwa, tas, smithton, 2145, 5, , willandra village, 02 66463334, 5686063, 4, NoRole
rec-4312-org,   rec-8242-org, unk, f, , 19850630, , ethan, aaternir, nsw, hope valley, 4152, 7, wittenoom crescent, warramby, 612 84398253, 3907943, 0, NoRole
rec-5073-org,   rec-3667-org, chi, f, 29, 19870307, , chevonne, dwan, nsw, wollombi, 6147, 16, , wimdaliri, 02 17750432, 8080699, 6, NoRole
rec-870-org,   rec-7414-org, ira, f, , , mr, wilson, bahadori, nsw, red range, 3150, 21, boolee street, farm shed, 02 24794433, 8663355, 0, NoRole
rec-8248-org,   rec-1775-org, cze, f, 33, 19830709, , deakyn, spacek, nsw, the rocks, 3000, 29, sundew crescent, kildurham, 612 85263423, 2966461, 4, NoRole
rec-2547-org,   rec-132-org, ara, f, 28, , ms, amy, saadia, vic, regent west, 2444, 27, ward place, , 08 75337768, 5180214, 6, NoRole
rec-2049-dup-0, rec-5087-org, afr, f, 36, , , jy, abioka, vic, swifts creek, 2084, 17, booroondara street, stoney creek, 618 14882544, 6598983, 5, NoRole
rec-374-dup-0, rec-6253-org, chi, m, 33, 19839206, dr, troy, yuan, vic, larw, 6056, 264, , , 08 89322266, 7892977, 2, NoRole
rec-3389-dup-0, rec-6324-org, eng, f, 27, 19890919, , aisan, fairbairn, qld, hamilton creek, 2505, 7, kambaldaqcrescent, , 04 70517337, 3158394, 6, NoRole
rec-315-org,   rec-574-org, , f, , 19940403, , teagan, egan, vic, carisbrook, 2484, 31, sproule circuit, kiouwa, 08 90664426, 4503669, 7, NoRole
rec-6323-org,   rec-377-org, swe, , 30, 19860317, , jordan, niklot, sa, cockburn, 6230, 19, gurrang avenue, , 07 50469468, 2441091, 4, NoRole
rec-8479-org,   rec-8237-org, eng, f, , 19511206, , taylah, hutson, nsw, cowra, 5204, 164, lampard circuit, , 2 67600384, 8943674, 6, NoRole
rec-7542-org,   rec-3628-org, usa, f, , 19300421, , bridget, strickland, nsw, wentworth falls, 2291, 44, scarfe close, , 612 71762623, 8925236, 2, NoRole
rec-2991-org,   rec-2450-org, eng, m, , , mr, riley, ryers, tas, campania, 4670, 15, lowanna street, , 7 82187394, 7273282, 1, NoRole
rec-285-org,   rec-3306-org, unk, f, 36, 19801121, , ethan, abbetmeyer, , deniliquin, 4740, 54, zadow place, fergson lodge, 02 11695015, 9115241, 6, NoRole
rec-7391-org,   rec-8079-org, eng, m, 26, 19900521, , taylah, akers, qld, stapylton, 5017, 59, pitcairn street, , 3 45363534, 6270591, 6, NoRole
rec-5475-org,   rec-4677-org, ind, m, 31, 19850801, , india, kahlon, vic, newhaven, 6148, 85, darwinia terrace, aminya hmes, 618 54305047, 7197540, 4, NoRole
rec-1523-org,   rec-3849-org, ger, f, 30, 19861119, , annabel, staatsrat, wa, woolocutty, 3192, 13, castieau street, , 8 51422935, 1109593, 4, NoRole
rec-53-org,   rec-5728-org, usa, f, 9, 20070415, ms, jack, hicks, nsw, darlington, 3206, 18, leist street, , 02 44116910, 2626763, 1, NoRole
rec-152-org,   rec-2463-org, unk, f, 25, 19910630, , isabelle, stranger, , ascot vale, 2763, 9, dundas court, montessa heights, 04 01969411, 3642436, 2, NoRole
rec-3789-org,   rec-168-org, chi, , 19, 19970922, ms, james, si, nsw, tahmoor, 2763, 39, beale crescent, , 612 13674292, 5990022, 1, NoRole
rec-3917-org,   rec-445-org, usa, f, 31, 19850223, , karla, harding, , bunbury, 5083, 393, , albion, 07 97822736, 4291189, 7, NoRole
rec-7728-org,   rec-2201-org, usa, f, 32, 19840220, , leo, flores, nsw, greenethorpe, 6341, , emery street, , 612 50052719, 9083853, 2, NoRole
rec-6527-org,   rec-6168-org, wel, f, 27, , pfc, chloe, goodge, nsw, weilmoringle, 3440, 143, spain place, willowcrest, 612 86225484, 8337703, 9, NoRole
rec-3824-org,   rec-3177-org, chi, f, 38, 19780805, , katelyn, tah, qld, wootha, 2540, 184, decker place, , 3 01010963, 1646848, 8, NoRole
rec-6331-org,   rec-7680-org, chi, f, 29, 19871024, , chelsea, hua, vic, westmead, 2795, 105, leahy close, , 08 90390356, 7523631, 4, NoRole
rec-8707-org,   rec-4330-org, unk, f, 27, 19890519, , sarah, stratou, nsw, eschol park, 4740, 8, , sheep station, 612 21792519, 4249443, 4, NoRole
rec-5748-org,   rec-3448-org, ara, m, , 19610401, , olivia, maisarah, qld, hawkins creek, 2032, 173, mclaren crescent, glendower, 03 15696044, 8063265, 0, NoRole
rec-100-org,   rec-8737-org, chi, f, 19, 19971028, mr, emiily, joe, nsw, abbotsford, 5251, 23, , nullagong, 612 09178379, 8185768, 8, NoRole
rec-2525-org,   rec-1725-org, eng, m, , 19950506, , james, hardwick, qld, wootha, 3183, 66, stockdale street, , 03 58818384, 7534323, 8, NoRole
rec-5868-org,   rec-1850-org, eng, m, 25, 19910413, mr, jaden, ericson, , labrador, 3072, 1, theodore street, , 03 31460461, 9720824, 6, NoRole
rec-5578-org,   rec-6797-org, usa, f, 30, 19860830, , angus, jefferson, qld, tocal, 2642, 5598, gaylard place, greenslopes, , 7365519, 4, NoRole
rec-5647-org,   rec-3466-org, usa, f, 26, 19900207, ms, anna, chambers, sa, southend, 4370, 43, maltby circuit, warrah lea, 7 14160361, 5707724, 5, NoRole
rec-6729-org,   rec-1634-org, unk, f, 25, 19910118, , flynn, aaternir, , crediton, 6069, 50, alawa street, rocklea, 02 06973533, 7724710, 9, NoRole
rec-6050-org,   rec-5187-org, nor, , 22, 19941017, dr, shane, bjornstad, qld, logan central, 6027, 1, box hill avenue, , 613 35969594, 8472276, 2, NoRole
rec-4575-org,   rec-7771-org, wel, f, , 19130102, , antonio, blayney, act, acton, 4103, 2, nanima road, , 612 23204771, 1962035, 1, NoRole
rec-6654-org,   rec-879-org, chi, f, 22, 19940717, , brianna, zou, nsw, bondi beach, 2830, 76, salter place, , 612 77608265, 9655110, 7, NoRole
rec-7170-org,   rec-6901-org, eng, f, 24, 19920125, ms, kai, mcdougall, qld, haliday bay, 7009, 96, boronia drive, , 03 82891229, 8814141, 8, NoRole
rec-8033-org,   rec-8222-org, usa, f, , 19380719, dr, catherine, ray, qld, mundubbera, 3159, 2, loddon street, , 03 66748941, 7780917, 0, NoRole
rec-1984-org,   rec-8434-org, eng, f, 29, 19871209, pfc, nathan, walmsley, vic, camberwell east, 4068, 25, kenyon circuit, south 5, 08 93200571, 3942251, 4, NoRole
rec-4913-org,   rec-6117-org, ind, m, 29, 19870126, , caitlin, suketu, nsw, emu plains, 2040, 9, clint place, larnach, 02 48503049, 6679058, 5, NoRole
rec-2767-org,   rec-6102-org, ger, , 30, , , bailee, meiss, nsw, thurgoona, 2145, , coutie place, , 02 36766398, 1809416, 8, NoRole
rec-8517-org,   rec-2507-org, usa, f, , 19290805, ms, elizabeth, alvarado, , mosman, 2262, 105, kingsley street, guest village (cnr bullcreek d drive, 08 06644665, 1340663, 7, NoRole
rec-5751-org,   rec-6301-org, eng, f, 34, 19820223, , izaac, jamison, , greensborough, 2560, 16, tyrrell circuit, , 03 94296951, 2224602, 8, NoRole
rec-547-org,   rec-8724-org, eng, f, 29, 19870129, , erin, macneil, vic, costerfield, 4069, 50, paschke place, glebe retirement villa, 8 31746922, 6876495, 5, NoRole
rec-6062-dup-0, rec-7193-org, eng, f, , 19661076, , marko, dannieo, nsw, condbolin, 4157, 44, bancroftdstreet, , 612 95858084, 2323164, 6, NoRole
rec-4787-org,   rec-3140-org, usa, m, 30, 19860318, , harriet, , vic, essendon west, 2257, 21, jinka street, , 08 28174404, 5259066, 4, NoRole
rec-6888-dup-0, rec-2094-org, abo, k, , 19771408, , jessica, yunipingu, nsw, stockinbingal, 4051, 3, , freston cotge, 02 36632130, 3486511, 6, NoRole
rec-8194-org,   rec-5227-org, eng, f, , 19101210, mr, chelsea, hume, sa, newton, 3163, 11, berne crescent, oakdale ranch, 07 40868455, 3596985, 8, NoRole
rec-8191-org,   rec-8023-org, usa, m, 25, 19910216, , timothy, ho, vic, barwon downs, 3083, 12, st john crescent, , , 3604360, 6, NoRole
rec-1153-org,   rec-284-org, unk, f, 39, , ms, jared, abbetmeyer, vic, bellarine, 6556, 17, stopford crescent, , 618 54118004, 7644720, 3, NoRole
rec-4050-org,   rec-209-org, ser, m, , 19920318, , ruby, trgovec, nsw, yatte yattah, 4571, 23, morrow street, , , 2959675, 3, NoRole
rec-126-org,   rec-1582-org, fin, f, 11, 20050909, mr, kyle, vÄÄrÄniemi, vic, alfredton, 7320, 40, willoughby crescent, tourist park, 8 63734379, 5368687, 9, NoRole
rec-1697-dup-0, rec-6450-org, ind, c, , 19900809, mr, josh, hazare, qld, south east nanango, 5147, 7, barringer street, , 613 73378435, 8329923, 2, NoRole
rec-5417-org,   rec-1399-org, ina, f, 26, 19900105, , lachlan, widjaja, vic, nunawading bc, 2324, 20, louisa lawson crescent, , 618 36183299, 7844219, 5, NoRole
rec-1619-dup-0, rec-4987-org, eng, f, 27, , dr, iacovo, coolson, nsw, peakhurst, 3064, 371, gamor stteet, , 2 03149887, 1118882, 7, NoRole
rec-2551-org,   rec-4424-org, unk, f, 29, 19871220, , jacob, scime, qld, bapaume, 2345, 18, scarfe close, , 613 05039148, 6654070, 3, NoRole
rec-789-org,   rec-95-org, tha, f, 33, , , emmerson, pridi, nsw, moruya, 3690, 261, adkinson close, brentwood vlge, 612 22025229, 7385275, 4, NoRole
rec-4172-org,   rec-7140-org, unk, f, 9, 20070325, , gracie, scoby, , west wyalong, 7008, 10, massey street, , 04 82412704, 6391709, 8, NoRole
rec-8602-org,   rec-2844-org, unk, , 37, 19790419, dr, jake, scottjackson, vic, forest hill, 2758, 85, archibald street, , 08 85199697, 2822174, 9, NoRole
rec-6685-org,   rec-6375-org, iri, f, 25, 19910405, ms, toby, mccarrick, , ulverstone, 2090, 34, alice jackson crescent, karingal nursing wing, 03 86259159, 8899181, 6, NoRole
