rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-10-dup-0, rec-2224-org, eng, f, 31, 19850819, pfc, katelyn, sands, naw, mullenudgery, 4650, 24, ormerod place, , 612 74589478, 8482210, 9, NoRole
rec-2846-org,   rec-88-org, usa, f, 11, 20051003, , madeleine, giles, sa, edinburgh, 2260, 6, wambo close, arndilly, 07 01235911, 1561240, 7, NoRole
rec-238-org,   rec-1604-org, usa, f, , 19380310, , harrison, whitfield, qld, cape gloucester, 3223, 7, bimberi crescent, , 03 82693668, 3129828, 8, NoRole
rec-2260-org,   rec-3424-org, afr, f, 38, 19781208, ms, chloe, dossou, vic, kerang, 3169, 101, sherbrooke street, irrigation farm, 8 06898296, 1187208, 9, NoRole
rec-1563-org,   rec-1386-org, usa, f, 31, 19851020, , riley, hartman, nsw, kearns, 2122, 22, burnie street, old lake hotel, , 2082063, 6, NoRole
rec-2767-org,   rec-1811-org, usa, f, 6, 20100216, , finlay, underwood, vic, murrabit, 4218, , buned place, , 8 50697922, 9563457, 7, NoRole
rec-3208-org,   rec-1995-org, jew, , 31, 19850207, dr, jordan, goni, nsw, teven, 5000, 110, narrabundah lane, windy gully, 02 02270015, 6659644, 4, NoRole
rec-1242-org,   rec-311-org, unk, m, 12, 20040204, dr, sophie, strawbridge, nt, wanguri, 3820, 11, madigan street, , 613 58994215, 2193111, 6, NoRole
rec-2529-org,   rec-3087-org, usa, m, 30, 19860711, , noah, spencer, qld, wandoan, 3116, 44, aurora close, kellhaven, 3 91387380, 4748688, 5, NoRole
rec-269-dup-0, rec-3397-org, dan, , , 19470829, , , liht, nsw, candelo, 6150, 5, , , 612 07444550, 1906545, 7, NoRole
rec-1519-org,   rec-3131-org, gre, , 12, 20040803, dr, grace, loumidi, qld, yeppoon, 4054, 113, giles street, , 03 74497726, 5348772, 5, NoRole
rec-140-org,   rec-105-org, eng, m, 35, 19810526, , catherine, kipling, qld, alfords point, 4170, 7, kitchener street, booligal, , 8621093, 9, NoRole
rec-3572-org,   rec-3979-org, chi, m, 26, 19900830, , georgina, hsue, qld, laidley heights, 3844, 24, sheehan street, , 02 54627565, 4530044, 5, NoRole
rec-893-org,   rec-3038-org, iri, , 37, 19790813, , charlotte, okeefe, qld, kanimbla, 2088, 54, embley street, sect 341, 613 25994628, 3200210, 3, NoRole
rec-3784-org,   rec-3766-org, chi, , 31, 19850411, mr, reeve, choe, sa, lake heights, 4868, 40, burns circuit, , 07 48586238, 2418265, 4, NoRole
rec-3451-org,   rec-3879-org, ind, f, 23, 19930209, , ellouise, cheenu, nsw, st clair, 4506, 35, sherwood circuit, , 612 07488541, 5662757, 5, NoRole
rec-2680-org,   rec-2072-org, ger, f, 24, 19920809, , stella, gottlieb, sa, wilmington, 2134, 31, emily bulcock crescent, , 02 19928707, 5297162, 9, NoRole
rec-1153-org,   rec-1227-org, ind, f, 34, 19820106, , macormack, nagwani, , tuart hill, 2321, 46, macrossan crescent, anderwood, 07 32582940, 9121378, 8, NoRole
rec-763-org,   rec-3549-org, vie, f, , 19201221, mr, luke, duong, nsw, halloran, 2474, 26, griffiths street, , 2 83475649, 7428576, 5, NoRole
rec-351-dup-0, rec-2973-org, usa, f, , 19630204, , rosie, graves, vic, boltn, 2450, 8, coomb street, swinton, 618 43056849, 1295490, 2, NoRole
rec-2062-dup-0, rec-981-org, chi, , 33, , , iu, kelsey, qld, gundiah, 4052, 194, parkhill street, willandra village, , 7796268, 9, NoRole
rec-3719-org,   rec-1487-org, usa, f, 23, 19930718, ms, kaitlyn, potts, vic, truganina, 7315, 5, springvale drive, , 618 42513898, 6677409, 7, NoRole
rec-88-dup-0, rec-2088-org, usa, d, 03, 19816106, , thomas, michal, vic, irrewarra, 2340, 170, henty xtreet, , 8 12204853, 2380891, 6, NoRole
rec-327-org,   rec-1540-org, pak, f, , 19561123, , hayden, bozdar, qld, meadowvale, 6105, 22, thorpe street, apt 27, 3 44666089, 3737776, 7, NoRole
rec-2580-org,   rec-3047-org, usa, m, 21, 19950913, mr, michael, petersen, , buninyong, 2324, 10, tyrrell circuit, locn 8697, 07 24902933, 8347487, 6, NoRole
rec-2973-org,   rec-180-org, fin, f, , 19811003, , luke, kauppinen, qld, bongeen, 2722, 22, halligan place, , 02 23950278, 5636748, 0, NoRole
rec-3475-dup-0, rec-3863-org, ind, , , 19930722, , jaxni, pritmviraj, nsw, punchbowl, 2340, , mckail crescent, , 02 25342857, 2297530, 1, NoRole
rec-3657-org,   rec-3136-org, eng, f, 30, 19861115, ms, robin, huxtable, act, australian national university, 4013, 40, marshall street, , 612 45731902, 4582656, 2, NoRole
rec-3954-org,   rec-2483-org, , f, , 19630613, dr, kai, godfrey, tas, burnie, 4019, 23, partridge street, , 07 03942995, 3778486, 8, NoRole
rec-3879-dup-0, rec-634-org, eng, f, 34, 19830509, ms, nathan, keehan, qld, greenacres, 2710, 26, hiles poace, jimelve stud, , 1576359, 0, NoRole
rec-2579-org,   rec-1918-org, chi, f, 23, 19931030, pfc, christian, feng, wa, baskerville, 5048, 35, brigalow street, gumnut cottage, 08 81589282, 5134048, 5, NoRole
rec-2044-dup-0, rec-3928-org, usa, f, 31, 19851015, , alessanria, kemp, nsw, guerilla bay, 4013, 23, hillebramd street, , 612 62031223, 5698562, 9, NoRole
rec-3901-org,   rec-646-org, eng, , 33, 19830618, , nellie, ryeley, wa, dewars pool, 3182, 7, angophora street, , 03 64661006, 4191433, 8, NoRole
rec-2114-dup-0, rec-3098-org, eng, f, 13, 20039420, ms, , turnbull, , cabbage tre creek, 3184, 9, lewis luxton avenue, , 8 92795467, 6388323, 1, NoRole
rec-2640-org,   rec-1775-org, unk, , 29, 19871214, ms, sara, scirri, nsw, willmot, 2460, 1, leichhardt street, , 2 65594328, 8491900, 2, NoRole
rec-2566-dup-0, rec-2247-org, eng, h, 30, 19860604, ms, alexa, waltwrson, sa, brabury, 2275, 17, banfield street, , 04 43438283, 4025958, 6, NoRole
rec-2281-org,   rec-1732-org, chi, f, , 19850922, mr, joselyn, loo, , westbrook, 4560, 62, enderby street, , 08 56946775, 8022636, 8, NoRole
rec-1021-dup-0, rec-2664-org, eng, f, 26, 19900712, , wil, mckenna, , parkinson, 6194, 95, hare ilace, , 07 89789981, 9094501, 2, NoRole
rec-1184-dup-0, rec-350-org, , , , 19550506, mr, hollb, stylianooulos, vci, , 2440, 101, boroniaodrive, , 08 14382469, 8969073, 3, NoRole
rec-3094-dup-0, rec-3280-org, , m, 11, , , danoel, chandler, nt, pine cereek, 2289, 30, kadina crescent, , 02 07166382, 9764283, 4, NoRole
rec-2460-org,   rec-3044-org, ind, f, 21, 19950226, mr, courtney, daulatani, vic, jancourt, 2256, 157, banksia street, , 618 68138670, 2310561, 8, NoRole
rec-2508-dup-0, rec-2919-org, ita, , 28, 19850619, , alicia, caraf, qld, boonah, 2093, 4, windradynebstreet, , 03 48927857, 8937036, 0, NoRole
rec-1483-org,   rec-2650-org, chi, f, , 19171121, ms, sophie, yun, act, russell, 2283, 18, carstensz street, , 02 09402047, 1565932, 9, NoRole
rec-3335-org,   rec-3694-org, ind, f, 30, , , shane, ghazali, sa, noarlunga centre, 2122, 52, longstaff street, , 7 24092988, 9495682, 7, NoRole
rec-882-dup-0, rec-1548-org, ind, , 26, 19900626, ms, godia, george, qld, degilbo, 2869, 90, allman cprcuit, , 3 25677125, 5977970, 7, NoRole
rec-2057-org,   rec-2608-org, wel, f, 35, 19810811, mr, benjamin, eynon, nsw, shelly beach, 6012, 91, taronga place, , 612 64225106, 9374139, 8, NoRole
rec-3168-org,   rec-3054-org, usa, f, 38, 19780718, mr, melissa, stephenson, nsw, colo, 2209, 50, pearson street, beswick comm, 04 01820384, 4388812, 0, NoRole
rec-3845-org,   rec-1954-org, rus, f, 29, 19871119, , madison, stoyanov, qld, hudson, 2041, 112, investigator street, woodlands house, 3 68235363, 4427038, 2, NoRole
rec-3475-org,   rec-3863-org, ind, f, , 19930622, , jaxin, prithviraj, nsw, punchbowl, 2340, , mckail crescent, , 02 23542857, 2297530, 1, NoRole
rec-3567-org,   rec-1717-org, chi, f, 28, 19880108, , thomas, pong, qld, jambin, 6330, 29, canberra avenue, , 03 15389374, 7359440, 7, NoRole
rec-2793-org,   rec-1879-org, dut, m, 24, 19920703, , tayah, jurckse, , orbost, 4655, 133, outtrim avenue, , 04 92562868, 1704562, 9, NoRole
rec-2611-dup-0, rec-2536-org, unk, f, 25, , ms, matilfa, scogin, qlc, tewanfin, 4807, 31, freda gibson circuit, , 03 85188733, 3019373, 5, NoRole
rec-1229-org,   rec-486-org, eng, m, 30, 19860612, , jayden, acker, nsw, mooball, 6210, 44, booroondara street, , 2 18728780, 2838784, 3, NoRole
rec-2046-org,   rec-3940-org, eng, , 35, 19811106, mr, thomas, cocks, qld, airville, 4350, 96, o'loghlen street, banksia village, 3 04177126, 3939026, 8, NoRole
rec-206-org,   rec-1748-org, ser, f, 28, 19881016, , luke, svajger, vic, cromer, 2770, 3, deasland place, , 08 84571820, 3817872, 2, NoRole
rec-285-org,   rec-1073-org, chi, m, 28, 19880725, dr, brandon, lyang, nsw, pimlico, 3803, , cossington smith crescent, , 2 63425064, 7363302, 8, NoRole
rec-3517-org,   rec-2174-org, ara, , 29, , , joshua, isbah, nsw, tweed heads south, 2234, 21, noarlunga crescent, , 612 28291510, 7348102, 0, NoRole
rec-1305-org,   rec-79-org, ira, f, , , ms, alice, talebi, nsw, pemulwuy, 5162, 2, maurice place, , 2 40984384, 2695072, 9, NoRole
rec-1084-org,   rec-865-org, chi, f, , 19410521, ms, charles, gang, sa, moorlands, 2287, 1, gleadow street, , 617 79339626, 9178068, 7, NoRole
rec-2974-org,   rec-732-org, fre, m, 27, , mr, vanessa, daudet, sa, kidman park, 3169, 64, florentine circuit, , 02 01635436, 1361560, 6, NoRole
rec-463-org,   rec-2835-org, chi, f, 30, 19860506, , harrison, fu, sa, melrose park, 4812, 68, ferrett circuit, , 617 79737887, 3748585, 5, NoRole
rec-3256-org,   rec-153-org, ind, , 27, 19890729, ms, molly, medapati, sa, loveday, 2108, 10, belconnen way, , 07 15244479, 8986692, 4, NoRole
rec-3792-org,   rec-2790-org, chi, m, 33, 19830502, ms, liam, ssi, , alstonvale, 3126, 24, belah street, oakdale, 04 02979327, 6821130, 8, NoRole
rec-429-org,   rec-460-org, eng, f, , 19520124, , adam, christopherson, nsw, toongabbie, 5024, 2, burkitt street, queens lake village, 02 10440768, 9368032, 3, NoRole
rec-85-org,   rec-3985-org, chi, f, 12, 20040929, ms, caitlyn, pung, , padstow heights, 4066, 172, molesworth street, , 03 62405274, 8867698, 5, NoRole
rec-2254-org,   rec-573-org, eng, , 26, 19901210, ms, molly, lund, vic, geelong, 2770, 31, hunt street, manuka village, 08 31290710, 4957566, 8, NoRole
rec-786-org,   rec-1018-org, unk, , 25, 19910201, , emiily, aaron, nsw, biggera waters, 4161, 27, river street, loc 14738, 2 15053002, 7037913, 3, NoRole
rec-1369-org,   rec-3787-org, spa, , 26, , , jack, corretja, , hastings, 2222, 55, murdoch street, , 02 34941272, 8700676, 4, NoRole
rec-2630-org,   rec-36-org, abo, f, , 19430914, ms, caleb, munyarryun, nsw, fletcher, 2096, 18, landor place, , 02 08001864, 7460345, 5, NoRole
rec-2472-org,   rec-117-org, ira, f, 35, 19810331, , phoebe, davari, vic, port albert, 3300, 41, crace street, , 618 51472054, 7559044, 0, NoRole
rec-1323-dup-0, rec-1536-org, ind, f, , 19720224, ms, anthony, guntupslli, qls, rock ville, 2147, 2, yerrabizplace, , 613 11771147, 1688252, 6, NoRole
rec-2492-org,   rec-2513-org, eng, , 37, 19790608, dr, , normanson, nsw, bowna, 2086, 166, bertram street, , 612 07010863, 6800906, 1, NoRole
rec-1989-org,   rec-2046-org, chi, , , , , lachlan, xin, qld, pallarenda, 4217, 42, condell street, brentwood vlge, 3 89832987, 8805031, 5, NoRole
rec-2522-org,   rec-1751-org, eng, f, 29, 19870613, , ethan, hardwick, , watsonia, 2753, 11, flack street, ra 31, 02 53274979, 9756214, 9, NoRole
rec-1668-org,   rec-2574-org, unk, f, 29, 19870721, , garth, aaron, nsw, gilmore, 3379, 45, brigalow street, , 02 12883968, 7119546, 2, NoRole
rec-204-org,   rec-3852-org, nor, m, 36, 19800901, , jack, salvesen, nsw, bellbrook, 5108, 203, rigel place, rosetta village, 02 95970467, 5088664, 1, NoRole
rec-3455-org,   rec-3163-org, eng, f, 34, 19820909, , joshua, hilton, nsw, hunters hill, 6111, 28, carroll street, , 02 85436862, 3681847, 3, NoRole
rec-1179-org,   rec-3380-org, unk, , , 19511113, , sophie, scolastique, qld, the keppels, 6016, 29, kingsmill street, , 613 67465841, 7370081, 8, NoRole
rec-2350-org,   rec-1394-org, unk, , 30, 19860403, , prudence, aaron, vic, rushworth, 2443, 35, evan place, , 8 79885246, 2061056, 6, NoRole
rec-1260-org,   rec-3360-org, eng, f, 19, 19970606, , lewis, normanson, nsw, galong, 3041, 311, wisdom street, , 2 66420646, 8633839, 6, NoRole
rec-2911-org,   rec-1180-org, usa, f, , 19960629, dr, talia, blackburn, wa, wongamine, 3658, 16, dooley place, , 8 62106734, 4224348, 7, NoRole
rec-2407-org,   rec-691-org, eng, f, , 19100419, , konstantinos, bonney, qld, hillsborough, 7018, 11, onkaparinga crescent, rustenburg sth, 3 37718785, 4582180, 4, NoRole
rec-802-org,   rec-2697-org, usa, f, 27, 19891025, dr, noah, whitaker, , eastwood, 4626, 87, macgregor street, , 02 23595829, 3628125, 4, NoRole
rec-3007-org,   rec-151-org, vie, m, 32, 19840402, ms, lynton, phong, nsw, armatree, 6018, 5, postle circuit, lyndale, 612 10284229, 8265723, 9, NoRole
rec-594-org,   rec-2215-org, ind, f, , 19950412, , oliver, surendar, nsw, east corrimal, 6516, 1, rocklands street, , 02 73939153, 6411921, 4, NoRole
rec-1230-org,   rec-3697-org, usa, m, 39, 19770622, , olivia, dominguez, , chester hill, 5073, 151, dettmann close, withern house, 08 23965813, 3534089, 6, NoRole
rec-1901-org,   rec-1229-org, chi, , 29, 19871105, , james, tian, sa, point mcleay, 3055, 346, sid barnes crescent, , 07 48326576, 8661231, 7, NoRole
rec-311-org,   rec-3094-org, unk, f, 28, 19880518, , hanna, streckfuss, qld, mount molloy, 5008, 89, cambridge street, annecy park, 613 58020668, 6365840, 6, NoRole
rec-3288-org,   rec-3491-org, chi, f, 25, 19910819, ms, aleesha, chiou, nsw, tamarama, 4214, 90, smeaton circuit, , 2 08720708, 6463362, 2, NoRole
rec-2298-org,   rec-3713-org, unk, f, 38, , , riley, abbondandola, nsw, brushgrove, 5086, 21, myall street, , 02 76355982, 1944628, 1, NoRole
rec-1219-org,   rec-884-org, jap, f, 31, 19850220, ms, jackson, deguchi, nsw, upper orara, 4825, 46, buckley circuit, , 04 55076367, 6871685, 8, NoRole
rec-1617-org,   rec-3698-org, unk, , 31, 19850326, , olivia, , , brighton, 2282, 8, teague street, , 04 29530105, 3887544, 1, NoRole
rec-1139-org,   rec-769-org, usa, f, 33, 19830731, , lochlan, foley, nsw, croydon park, 3691, 61, collingridge street, , 2 81544401, 2622804, 7, NoRole
rec-232-org,   rec-522-org, unk, f, 24, 19921224, , kyle, scoby, nsw, argenton, 2541, 141, bardsley place, , 612 03275617, 7928089, 1, NoRole
rec-1988-org,   rec-602-org, ina, , 32, 19841102, , elki, budiman, vic, glen waverley, 3074, 22, jensen street, brentwood village, 618 86264194, 2898280, 9, NoRole
rec-1082-org,   rec-2106-org, unk, , 27, 19890305, mr, cooper, streckfuss, qld, garradunga, 2705, 630, mckillop circuit, , 613 13325327, 1411932, 4, NoRole
rec-2468-org,   rec-1915-org, usa, f, 41, 19750811, , jack, duncan, nsw, binnaway, 4223, 15, croton street, stockland cairns, 612 82966592, 8048684, 0, NoRole
rec-791-org,   rec-1681-org, eng, m, , 19180215, ms, daniel, bernardson, vic, maude, 4159, 7, richardson street, whispering pines, 618 71584068, 8289934, 1, NoRole
rec-374-org,   rec-3875-org, usa, f, 45, 19710915, , madeline, mckee, qld, blythdale, 2658, 16, , , 08 78283855, 7116264, 1, NoRole
rec-2606-org,   rec-3406-org, usa, f, 8, 20081110, , caitlin, ray, vic, kilcunda, 2134, 21, golden grove, , 618 40859375, 7866341, 2, NoRole
rec-1333-org,   rec-3053-org, usa, , 32, 19840208, ms, , ferrell, qld, mount sheridan, 6430, 18, duffy street, mirinjani vlge mirinjani hostel, 613 26955451, 7257567, 9, NoRole
rec-1517-org,   rec-1362-org, ira, f, 35, 19810908, , , madani, nsw, warrimoo, 2463, 10, lochbuy street, , 02 37025368, 3332936, 5, NoRole
rec-2924-org,   rec-3344-org, swe, f, , 19810124, dr, alaiyah, knutson, qld, eaton, 7315, 496, yambina crescent, professional centre, 613 18951417, 7712538, 4, NoRole
rec-3880-org,   rec-1053-org, chi, , 28, , mr, ella, hsieh, nsw, dripstone, 2230, , , , , 6273771, 6, NoRole
rec-1022-dup-0, rec-1480-org, chi, f, 13, 19860301, ms, zarlia, mos, vic, smytheslcreek, 2174, 4, cornelian place, , 08 79704428, 2594148, 7, NoRole
rec-3293-org,   rec-2505-org, unk, f, 23, 19931124, ms, zachary, abbitt, nsw, grafton, 3212, 2, sargood street, illoura glass studio, 2 39470433, 9414236, 5, NoRole
rec-3149-org,   rec-2134-org, ind, , 26, 19900910, ms, mikayla, nasir, nsw, centennial park, 2220, 12, goldsborough close, winton, 2 61339153, 7267058, 3, NoRole
rec-2743-org,   rec-3468-org, eng, f, 22, 19940208, ms, lily, jephson, vic, kilsyth, 2228, 6, geehi place, , 618 40945746, 3954974, 8, NoRole
rec-2022-org,   rec-2816-org, eng, f, 35, , , jai, kevinson, qld, coonambula, 4122, 4, monkman street, combogolong, 03 00372611, 7871550, 8, NoRole
rec-144-dup-0, rec-1570-org, pak, c, , 19030308, , raissani, fraser, nsw, 2073, jembaicumbene, 12, newdegate street, belbee, 2 37478335, 9250493, 7, NoRole
rec-2487-org,   rec-2420-org, chi, , 30, 19861012, ms, shai, ker, vic, rathscar, 6154, 25, shiers place, cremona stud, 8 62150208, 4907831, 5, NoRole
rec-2131-org,   rec-3207-org, chi, f, 35, 19810220, , benjamin, hau, wa, nillup, , 26, cleland street, , 8 94565522, 4247122, 3, NoRole
rec-2398-dup-0, rec-3481-org, ger, g, 33, 19830326, , peta, fasch, wa, walyormouring, 2756, 4, mayo strdet, , 618 99557554, 3890254, 7, NoRole
rec-3952-dup-0, rec-333-org, pol, z, , 19120114, , danil, dlugopllski, qld, west croydon, 7277, 227, goodchild street, glennore, 03 21735036, 9582172, 0, NoRole
rec-1739-dup-0, rec-3052-org, unk, n, , 19930509, mr, angus, strehovski, qld, bimlpin, 2804, 104, henry melville crescent, , 2 10740001, 5990753, 9, NoRole
rec-1464-org,   rec-3909-org, unk, f, 10, 20061221, ms, jacob, strapp, nsw, cuttabri, 3156, 8, spencer street, , 02 21395449, 7518489, 1, NoRole
rec-1250-dup-0, rec-2475-org, dan, f, , 19520919, , jacynra, holm, nsw, woolgboolga, 2703, 3, brigalowkstreet, glenmore, 04 07948553, 5145165, 3, NoRole
rec-3417-dup-0, rec-541-org, unk, r, , 19130627, ms, zara, scolastique, viv, 4153, russells bridge, 30, froggatt street, , 618 85593993, 7062578, 4, NoRole
rec-2084-org,   rec-2220-org, ira, f, 24, 19920906, , kallie, bahadori, vic, doreen, 3056, 33, may mills close, , 08 66582910, 4658192, 7, NoRole
rec-539-org,   rec-731-org, eng, f, 25, 19911218, , andrew, georgeson, vic, leitchville, , 4, , , 08 83791469, 9458173, 6, NoRole
rec-818-org,   rec-2138-org, usa, f, 37, 19791214, , lily, woodward, nsw, hassall grove, 4350, 1, coane street, kersley mews, 08 24861819, 5923446, 2, NoRole
rec-87-dup-0, rec-2307-org, eng, d, , 19400609, ms, kylee, traver, nsw, goolma, 4865, 205, andrews treet, berkeley vlge, 02 12420295, 1539438, 4, NoRole
rec-3968-dup-0, rec-1301-org, eng, m, 40, , , katelyn, mcnabh, tas, daintree, 2390, 309, raine lace, , 08 60760942, 8447234, 7, NoRole
rec-1124-org,   rec-658-org, ara, f, 30, , , georgia, hijrah, qld, jubilee pocket, 4075, 235, hardman street, townview, 03 91050913, 3597574, 2, NoRole
rec-1004-org,   rec-1564-org, usa, f, 27, 19890123, , brianna, alford, qld, bulimba, 7171, 28, lubuma place, , 03 56900907, 7505099, 5, NoRole
rec-2769-org,   rec-2840-org, vie, f, 7, , , lewis, trieu, qld, shell pocket, 6324, 86, a'beckett street, table mountain, 03 53506766, 1074873, 5, NoRole
rec-2485-org,   rec-3228-org, afg, f, , 19330219, , stephanie, darweshkhel, nsw, garden suburb, 5045, 3, mirrool street, midlands terrace, 2 03021888, 7268997, 1, NoRole
rec-514-dup-0, rec-511-org, usa, , , 19190269, , jacynta, deleon, , homebjsh, 6432, 135, glencros sstreet, , 03 10081479, 4100766, 2, NoRole
rec-1734-dup-0, rec-1857-org, vie, k, , 19845802, , timothy, phang, vic, cheshunt, 2550, 19, william webb drive, glendower, 08 07578288, 8463654, 7, NoRole
rec-1018-org,   rec-1136-org, ger, f, 23, 19931107, , , hellekant, , abbotsford, 3177, 6, mainwaring rich circuit, dodona, 04 72031454, 4132070, 4, NoRole
rec-2117-org,   rec-1970-org, , f, , 19600216, mr, elizabeth, went, , sunshine, 5068, 79, needham place, , 02 64809352, 2387546, 5, NoRole
rec-347-org,   rec-430-org, eng, f, , 19890426, ms, william, snelling, vic, newcomb, 2799, 3, morice place, willow wood, 618 34006600, 7010657, 3, NoRole
rec-2782-org,   rec-16-org, fre, m, 38, , , oliver, pires, nsw, carool, 2258, 37, sowden street, , 02 50740485, 8072247, 7, NoRole
rec-1505-org,   rec-2454-org, chi, f, , , , william, qiao, vic, wooragee, 5016, , streeton drive, , 08 49065485, 6409964, 4, NoRole
rec-520-org,   rec-3499-org, por, f, , 19100711, ms, braedon, feitor, vic, pura pura, 6021, 18, carnegie crescent, gracewood aged care centre, 8 64089065, 3656092, 7, NoRole
